1007:35,605,1309,153,1233,117,17,1733,169,59,1301
1027:35,605,1309,153,1233,117,17,1733,169,59,1301
1028:35,605,1309,153,1233,117,17,1733,169,59,1301
1044:35,605,1309,153,1233,117,17,1733,169,59,1301
1045:35,605,1309,153,1233,117,17,1733,169,59,1301
1049:35,605,1309,153,1233,117,17,1733,169,59,1301
1068:35,605,1309,153,1233,117,17,1733,169,59,1301
1069:35,605,1309,153,1233,117,17,1733,169,59,1301
1070:35,605,1309,153,1233,117,17,1733,169,59,1301
1082:35,605,1309,153,1233,117,17,1733,169,59,1301
1083:35,605,1309,153,1233,117,17,1733,169,59,1301
1088:35,605,1309,153,1233,117,17,1733,169,59,1301
1094:35,605,1309,153,1233,117,17,1733,169,59,1301
1116:35,605,1309,153,1233,117,17,1733,169,59,1301
1121:35,605,1309,153,1233,117,17,1733,169,59,1301
1125:35,605,1309,153,1233,117,17,1733,169,59,1301
1127:35,605,1309,153,1233,117,17,1733,169,59,1301
1132:35,605,1309,153,1233,117,17,1733,169,59,1301
1133:35,605,1309,153,1233,117,17,1733,169,59,1301
1140:35,605,1309,153,1233,117,17,1733,169,59,1301
1141:35,605,1309,153,1233,117,17,1733,169,59,1301
1148:35,605,1309,153,1233,117,17,1733,169,59,1301
1153:35,605,1309,153,1233,117,17,1733,169,59,1301
1163:35,605,1309,153,1233,117,17,1733,169,59,1301
1166:35,605,1309,153,1233,117,17,1733,169,59,1301
1172:35,605,1309,153,1233,117,17,1733,169,59,1301
1192:35,605,1309,153,1233,117,17,1733,169,59,1301
1204:35,605,1309,153,1233,117,17,1733,169,59,1301
1208:35,605,1309,153,1233,117,17,1733,169,59,1301
1209:35,605,1309,153,1233,117,17,1733,169,59,1301
1234:35,605,1309,153,1233,117,17,1733,169,59,1301
1236:35,605,1309,153,1233,117,17,1733,169,59,1301
1245:35,605,1309,153,1233,117,17,1733,169,59,1301
1263:35,605,1309,153,1233,117,17,1733,169,59,1301
1267:35,605,1309,153,1233,117,17,1733,169,59,1301
1269:35,605,1309,153,1233,117,17,1733,169,59,1301
1288:35,605,1309,153,1233,117,17,1733,169,59,1301
1295:35,605,1309,153,1233,117,17,1733,169,59,1301
1296:35,605,1309,153,1233,117,17,1733,169,59,1301
1302:35,605,1309,153,1233,117,17,1733,169,59,1301
1305:35,605,1309,153,1233,117,17,1733,169,59,1301
1342:35,605,1309,153,1233,117,17,1733,169,59,1301
1382:35,605,1309,153,1233,117,17,1733,169,59,1301
1389:35,605,1309,153,1233,117,17,1733,169,59,1301
1391:35,605,1309,153,1233,117,17,1733,169,59,1301
1397:35,605,1309,153,1233,117,17,1733,169,59,1301
1402:35,605,1309,153,1233,117,17,1733,169,59,1301
1405:35,605,1309,153,1233,117,17,1733,169,59,1301
1407:35,605,1309,153,1233,117,17,1733,169,59,1301
1408:35,605,1309,153,1233,117,17,1733,169,59,1301
1409:35,605,1309,153,1233,117,17,1733,169,59,1301
1412:35,605,1309,153,1233,117,17,1733,169,59,1301
1413:35,605,1309,153,1233,117,17,1733,169,59,1301
1418:35,605,1309,153,1233,117,17,1733,169,59,1301
1419:35,605,1309,153,1233,117,17,1733,169,59,1301
1420:35,605,1309,153,1233,117,17,1733,169,59,1301
1427:35,605,1309,153,1233,117,17,1733,169,59,1301
1430:35,605,1309,153,1233,117,17,1733,169,59,1301
1431:35,605,1309,153,1233,117,17,1733,169,59,1301
1435:35,605,1309,153,1233,117,17,1733,169,59,1301
1437:35,605,1309,153,1233,117,17,1733,169,59,1301
1441:35,605,1309,153,1233,117,17,1733,169,59,1301
1447:35,605,1309,153,1233,117,17,1733,169,59,1301
1448:35,605,1309,153,1233,117,17,1733,169,59,1301
1457:35,605,1309,153,1233,117,17,1733,169,59,1301
1458:35,605,1309,153,1233,117,17,1733,169,59,1301
1469:35,605,1309,153,1233,117,17,1733,169,59,1301
1477:35,605,1309,153,1233,117,17,1733,169,59,1301
1486:35,605,1309,153,1233,117,17,1733,169,59,1301
1490:35,605,1309,153,1233,117,17,1733,169,59,1301
1491:35,605,1309,153,1233,117,17,1733,169,59,1301
1500:35,605,1309,153,1233,117,17,1733,169,59,1301
1503:35,605,1309,153,1233,117,17,1733,169,59,1301
1517:35,605,1309,153,1233,117,17,1733,169,59,1301
1518:35,605,1309,153,1233,117,17,1733,169,59,1301
1535:35,605,1309,153,1233,117,17,1733,169,59,1301
1551:35,605,1309,153,1233,117,17,1733,169,59,1301
1552:35,605,1309,153,1233,117,17,1733,169,59,1301
1553:35,605,1309,153,1233,117,17,1733,169,59,1301
1559:35,605,1309,153,1233,117,17,1733,169,59,1301
1560:35,605,1309,153,1233,117,17,1733,169,59,1301
1561:35,605,1309,153,1233,117,17,1733,169,59,1301
1562:35,605,1309,153,1233,117,17,1733,169,59,1301
1569:35,605,1309,153,1233,117,17,1733,169,59,1301
1570:35,605,1309,153,1233,117,17,1733,169,59,1301
1588:35,605,1309,153,1233,117,17,1733,169,59,1301
1589:35,605,1309,153,1233,117,17,1733,169,59,1301
1591:35,605,1309,153,1233,117,17,1733,169,59,1301
1601:35,605,1309,153,1233,117,17,1733,169,59,1301
1602:35,605,1309,153,1233,117,17,1733,169,59,1301
1629:35,605,1309,153,1233,117,17,1733,169,59,1301
1634:35,605,1309,153,1233,117,17,1733,169,59,1301
1642:35,605,1309,153,1233,117,17,1733,169,59,1301
1653:35,605,1309,153,1233,117,17,1733,169,59,1301
1654:35,605,1309,153,1233,117,17,1733,169,59,1301
1655:35,605,1309,153,1233,117,17,1733,169,59,1301
1668:35,605,1309,153,1233,117,17,1733,169,59,1301
1681:35,605,1309,153,1233,117,17,1733,169,59,1301
1703:35,605,1309,153,1233,117,17,1733,169,59,1301
1721:35,605,1309,153,1233,117,17,1733,169,59,1301
1727:35,605,1309,153,1233,117,17,1733,169,59,1301
1728:35,605,1309,153,1233,117,17,1733,169,59,1301
1745:35,605,1309,153,1233,117,17,1733,169,59,1301
1746:35,605,1309,153,1233,117,17,1733,169,59,1301
1751:35,605,1309,153,1233,117,17,1733,169,59,1301
1756:35,605,1309,153,1233,117,17,1733,169,59,1301
1758:35,605,1309,153,1233,117,17,1733,169,59,1301
1761:35,605,1309,153,1233,117,17,1733,169,59,1301
1767:35,605,1309,153,1233,117,17,1733,169,59,1301
1779:35,605,1309,153,1233,117,17,1733,169,59,1301
1780:35,605,1309,153,1233,117,17,1733,169,59,1301
1783:35,605,1309,153,1233,117,17,1733,169,59,1301
1787:35,605,1309,153,1233,117,17,1733,169,59,1301
1788:35,605,1309,153,1233,117,17,1733,169,59,1301
1794:35,605,1309,153,1233,117,17,1733,169,59,1301
1796:35,605,1309,153,1233,117,17,1733,169,59,1301
1803:35,605,1309,153,1233,117,17,1733,169,59,1301
1820:35,605,1309,153,1233,117,17,1733,169,59,1301
1821:35,605,1309,153,1233,117,17,1733,169,59,1301
1822:35,605,1309,153,1233,117,17,1733,169,59,1301
1823:35,605,1309,153,1233,117,17,1733,169,59,1301
1840:35,605,1309,153,1233,117,17,1733,169,59,1301
1841:35,605,1309,153,1233,117,17,1733,169,59,1301
1842:35,605,1309,153,1233,117,17,1733,169,59,1301
1850:35,605,1309,153,1233,117,17,1733,169,59,1301
1853:35,605,1309,153,1233,117,17,1733,169,59,1301
1854:35,605,1309,153,1233,117,17,1733,169,59,1301
1862:35,605,1309,153,1233,117,17,1733,169,59,1301
1880:35,605,1309,153,1233,117,17,1733,169,59,1301
1883:35,605,1309,153,1233,117,17,1733,169,59,1301
1890:35,605,1309,153,1233,117,17,1733,169,59,1301
1891:35,605,1309,153,1233,117,17,1733,169,59,1301
1893:35,605,1309,153,1233,117,17,1733,169,59,1301
1894:35,605,1309,153,1233,117,17,1733,169,59,1301
1911:35,605,1309,153,1233,117,17,1733,169,59,1301
1912:35,605,1309,153,1233,117,17,1733,169,59,1301
1913:35,605,1309,153,1233,117,17,1733,169,59,1301
1930:35,605,1309,153,1233,117,17,1733,169,59,1301
1932:35,605,1309,153,1233,117,17,1733,169,59,1301
1950:35,605,1309,153,1233,117,17,1733,169,59,1301
1951:35,605,1309,153,1233,117,17,1733,169,59,1301
1952:35,605,1309,153,1233,117,17,1733,169,59,1301
2005:35,605,1309,153,1233,117,17,1733,169,59,1301
2017:35,605,1309,153,1233,117,17,1733,169,59,1301
2025:35,605,1309,153,1233,117,17,1733,169,59,1301
2030:35,605,1309,153,1233,117,17,1733,169,59,1301
2034:35,605,1309,153,1233,117,17,1733,169,59,1301
2038:35,605,1309,153,1233,117,17,1733,169,59,1301
2046:35,605,1309,153,1233,117,17,1733,169,59,1301
2058:35,605,1309,153,1233,117,17,1733,169,59,1301
2068:35,605,1309,153,1233,117,17,1733,169,59,1301
2070:35,605,1309,153,1233,117,17,1733,169,59,1301
2071:35,605,1309,153,1233,117,17,1733,169,59,1301
2072:35,605,1309,153,1233,117,17,1733,169,59,1301
2074:35,605,1309,153,1233,117,17,1733,169,59,1301
2075:35,605,1309,153,1233,117,17,1733,169,59,1301
2076:35,605,1309,153,1233,117,17,1733,169,59,1301
2077:35,605,1309,153,1233,117,17,1733,169,59,1301
2080:35,605,1309,153,1233,117,17,1733,169,59,1301
2085:35,605,1309,153,1233,117,17,1733,169,59,1301
2097:35,605,1309,153,1233,117,17,1733,169,59,1301
2112:35,605,1309,153,1233,117,17,1733,169,59,1301
2115:35,605,1309,153,1233,117,17,1733,169,59,1301
2116:35,605,1309,153,1233,117,17,1733,169,59,1301
2123:35,605,1309,153,1233,117,17,1733,169,59,1301
2135:35,605,1309,153,1233,117,17,1733,169,59,1301
2141:35,605,1309,153,1233,117,17,1733,169,59,1301
2147:35,605,1309,153,1233,117,17,1733,169,59,1301
2154:35,605,1309,153,1233,117,17,1733,169,59,1301
2160:35,605,1309,153,1233,117,17,1733,169,59,1301
2162:35,605,1309,153,1233,117,17,1733,169,59,1301
2170:35,605,1309,153,1233,117,17,1733,169,59,1301
2177:35,605,1309,153,1233,117,17,1733,169,59,1301
2184:35,605,1309,153,1233,117,17,1733,169,59,1301
2185:35,605,1309,153,1233,117,17,1733,169,59,1301
2187:35,605,1309,153,1233,117,17,1733,169,59,1301
2211:35,605,1309,153,1233,117,17,1733,169,59,1301
2223:35,605,1309,153,1233,117,17,1733,169,59,1301
2243:35,605,1309,153,1233,117,17,1733,169,59,1301
2244:35,605,1309,153,1233,117,17,1733,169,59,1301
2247:35,605,1309,153,1233,117,17,1733,169,59,1301
2250:35,605,1309,153,1233,117,17,1733,169,59,1301
2253:35,605,1309,153,1233,117,17,1733,169,59,1301
2260:35,605,1309,153,1233,117,17,1733,169,59,1301
2261:35,605,1309,153,1233,117,17,1733,169,59,1301
2262:35,605,1309,153,1233,117,17,1733,169,59,1301
2290:35,605,1309,153,1233,117,17,1733,169,59,1301
2291:35,605,1309,153,1233,117,17,1733,169,59,1301
2293:35,605,1309,153,1233,117,17,1733,169,59,1301
2301:35,605,1309,153,1233,117,17,1733,169,59,1301
2302:35,605,1309,153,1233,117,17,1733,169,59,1301
2304:35,605,1309,153,1233,117,17,1733,169,59,1301
2318:35,605,1309,153,1233,117,17,1733,169,59,1301
2325:35,605,1309,153,1233,117,17,1733,169,59,1301
2335:35,605,1309,153,1233,117,17,1733,169,59,1301
2343:35,605,1309,153,1233,117,17,1733,169,59,1301
2346:35,605,1309,153,1233,117,17,1733,169,59,1301
2347:35,605,1309,153,1233,117,17,1733,169,59,1301
2348:35,605,1309,153,1233,117,17,1733,169,59,1301
2362:35,605,1309,153,1233,117,17,1733,169,59,1301
2363:35,605,1309,153,1233,117,17,1733,169,59,1301
2364:35,605,1309,153,1233,117,17,1733,169,59,1301
2369:35,605,1309,153,1233,117,17,1733,169,59,1301
2373:35,605,1309,153,1233,117,17,1733,169,59,1301
2381:35,605,1309,153,1233,117,17,1733,169,59,1301
2382:35,605,1309,153,1233,117,17,1733,169,59,1301
2384:35,605,1309,153,1233,117,17,1733,169,59,1301
2385:35,605,1309,153,1233,117,17,1733,169,59,1301
2392:35,605,1309,153,1233,117,17,1733,169,59,1301
2393:35,605,1309,153,1233,117,17,1733,169,59,1301
2394:35,605,1309,153,1233,117,17,1733,169,59,1301
2395:35,605,1309,153,1233,117,17,1733,169,59,1301
2399:35,605,1309,153,1233,117,17,1733,169,59,1301
2405:35,605,1309,153,1233,117,17,1733,169,59,1301
2407:35,605,1309,153,1233,117,17,1733,169,59,1301
2408:35,605,1309,153,1233,117,17,1733,169,59,1301
2419:35,605,1309,153,1233,117,17,1733,169,59,1301
2429:35,605,1309,153,1233,117,17,1733,169,59,1301
2447:35,605,1309,153,1233,117,17,1733,169,59,1301
2452:35,605,1309,153,1233,117,17,1733,169,59,1301
2453:35,605,1309,153,1233,117,17,1733,169,59,1301
2454:35,605,1309,153,1233,117,17,1733,169,59,1301
2456:35,605,1309,153,1233,117,17,1733,169,59,1301
2461:35,605,1309,153,1233,117,17,1733,169,59,1301
2464:35,605,1309,153,1233,117,17,1733,169,59,1301
2465:35,605,1309,153,1233,117,17,1733,169,59,1301
2469:35,605,1309,153,1233,117,17,1733,169,59,1301
2489:35,605,1309,153,1233,117,17,1733,169,59,1301
2491:35,605,1309,153,1233,117,17,1733,169,59,1301
2499:35,605,1309,153,1233,117,17,1733,169,59,1301
2500:35,605,1309,153,1233,117,17,1733,169,59,1301
2501:35,605,1309,153,1233,117,17,1733,169,59,1301
2505:35,605,1309,153,1233,117,17,1733,169,59,1301
2510:35,605,1309,153,1233,117,17,1733,169,59,1301
2515:35,605,1309,153,1233,117,17,1733,169,59,1301
2518:35,605,1309,153,1233,117,17,1733,169,59,1301
2520:35,605,1309,153,1233,117,17,1733,169,59,1301
2521:35,605,1309,153,1233,117,17,1733,169,59,1301
2524:35,605,1309,153,1233,117,17,1733,169,59,1301
2536:35,605,1309,153,1233,117,17,1733,169,59,1301
2541:35,605,1309,153,1233,117,17,1733,169,59,1301
2547:35,605,1309,153,1233,117,17,1733,169,59,1301
2553:35,605,1309,153,1233,117,17,1733,169,59,1301
2558:35,605,1309,153,1233,117,17,1733,169,59,1301
2560:35,605,1309,153,1233,117,17,1733,169,59,1301
2563:35,605,1309,153,1233,117,17,1733,169,59,1301
2573:35,605,1309,153,1233,117,17,1733,169,59,1301
2591:35,605,1309,153,1233,117,17,1733,169,59,1301
2596:35,605,1309,153,1233,117,17,1733,169,59,1301
2597:35,605,1309,153,1233,117,17,1733,169,59,1301
2601:35,605,1309,153,1233,117,17,1733,169,59,1301
2604:35,605,1309,153,1233,117,17,1733,169,59,1301
2611:35,605,1309,153,1233,117,17,1733,169,59,1301
2612:35,605,1309,153,1233,117,17,1733,169,59,1301
2615:35,605,1309,153,1233,117,17,1733,169,59,1301
2625:35,605,1309,153,1233,117,17,1733,169,59,1301
2626:35,605,1309,153,1233,117,17,1733,169,59,1301
2634:35,605,1309,153,1233,117,17,1733,169,59,1301
2636:35,605,1309,153,1233,117,17,1733,169,59,1301
2639:35,605,1309,153,1233,117,17,1733,169,59,1301
2650:35,605,1309,153,1233,117,17,1733,169,59,1301
2661:35,605,1309,153,1233,117,17,1733,169,59,1301
2663:35,605,1309,153,1233,117,17,1733,169,59,1301
2666:35,605,1309,153,1233,117,17,1733,169,59,1301
2676:35,605,1309,153,1233,117,17,1733,169,59,1301
2689:35,605,1309,153,1233,117,17,1733,169,59,1301
2693:35,605,1309,153,1233,117,17,1733,169,59,1301
2708:35,605,1309,153,1233,117,17,1733,169,59,1301
2709:35,605,1309,153,1233,117,17,1733,169,59,1301
2713:35,605,1309,153,1233,117,17,1733,169,59,1301
2715:35,605,1309,153,1233,117,17,1733,169,59,1301
2716:35,605,1309,153,1233,117,17,1733,169,59,1301
2727:35,605,1309,153,1233,117,17,1733,169,59,1301
2730:35,605,1309,153,1233,117,17,1733,169,59,1301
2731:35,605,1309,153,1233,117,17,1733,169,59,1301
2734:35,605,1309,153,1233,117,17,1733,169,59,1301
2735:35,605,1309,153,1233,117,17,1733,169,59,1301
2737:35,605,1309,153,1233,117,17,1733,169,59,1301
2745:35,605,1309,153,1233,117,17,1733,169,59,1301
2746:35,605,1309,153,1233,117,17,1733,169,59,1301
2748:35,605,1309,153,1233,117,17,1733,169,59,1301
2756:35,605,1309,153,1233,117,17,1733,169,59,1301
2760:35,605,1309,153,1233,117,17,1733,169,59,1301
2776:35,605,1309,153,1233,117,17,1733,169,59,1301
2799:35,605,1309,153,1233,117,17,1733,169,59,1301
2802:35,605,1309,153,1233,117,17,1733,169,59,1301
2803:35,605,1309,153,1233,117,17,1733,169,59,1301
2804:35,605,1309,153,1233,117,17,1733,169,59,1301
2805:35,605,1309,153,1233,117,17,1733,169,59,1301
2812:35,605,1309,153,1233,117,17,1733,169,59,1301
2815:35,605,1309,153,1233,117,17,1733,169,59,1301
2827:35,605,1309,153,1233,117,17,1733,169,59,1301
2831:35,605,1309,153,1233,117,17,1733,169,59,1301
2846:35,605,1309,153,1233,117,17,1733,169,59,1301
2848:35,605,1309,153,1233,117,17,1733,169,59,1301
2853:35,605,1309,153,1233,117,17,1733,169,59,1301
2854:35,605,1309,153,1233,117,17,1733,169,59,1301
2857:35,605,1309,153,1233,117,17,1733,169,59,1301
2858:35,605,1309,153,1233,117,17,1733,169,59,1301
2861:35,605,1309,153,1233,117,17,1733,169,59,1301
2871:35,605,1309,153,1233,117,17,1733,169,59,1301
2907:35,605,1309,153,1233,117,17,1733,169,59,1301
2912:35,605,1309,153,1233,117,17,1733,169,59,1301
2914:35,605,1309,153,1233,117,17,1733,169,59,1301
2924:35,605,1309,153,1233,117,17,1733,169,59,1301
2925:35,605,1309,153,1233,117,17,1733,169,59,1301
2947:35,605,1309,153,1233,117,17,1733,169,59,1301
2951:35,605,1309,153,1233,117,17,1733,169,59,1301
2959:35,605,1309,153,1233,117,17,1733,169,59,1301
2960:35,605,1309,153,1233,117,17,1733,169,59,1301
2963:35,605,1309,153,1233,117,17,1733,169,59,1301
2965:35,605,1309,153,1233,117,17,1733,169,59,1301
2967:35,605,1309,153,1233,117,17,1733,169,59,1301
2970:35,605,1309,153,1233,117,17,1733,169,59,1301
2977:35,605,1309,153,1233,117,17,1733,169,59,1301
2981:35,605,1309,153,1233,117,17,1733,169,59,1301
2989:35,605,1309,153,1233,117,17,1733,169,59,1301
2990:35,605,1309,153,1233,117,17,1733,169,59,1301
3002:35,605,1309,153,1233,117,17,1733,169,59,1301
3004:35,605,1309,153,1233,117,17,1733,169,59,1301
3011:35,605,1309,153,1233,117,17,1733,169,59,1301
3013:35,605,1309,153,1233,117,17,1733,169,59,1301
3037:35,605,1309,153,1233,117,17,1733,169,59,1301
3038:35,605,1309,153,1233,117,17,1733,169,59,1301
3044:35,605,1309,153,1233,117,17,1733,169,59,1301
3070:35,605,1309,153,1233,117,17,1733,169,59,1301
3081:35,605,1309,153,1233,117,17,1733,169,59,1301
3100:35,605,1309,153,1233,117,17,1733,169,59,1301
3102:35,605,1309,153,1233,117,17,1733,169,59,1301
3105:35,605,1309,153,1233,117,17,1733,169,59,1301
3107:35,605,1309,153,1233,117,17,1733,169,59,1301
3110:35,605,1309,153,1233,117,17,1733,169,59,1301
3111:35,605,1309,153,1233,117,17,1733,169,59,1301
3113:35,605,1309,153,1233,117,17,1733,169,59,1301
3121:35,605,1309,153,1233,117,17,1733,169,59,1301
3125:35,605,1309,153,1233,117,17,1733,169,59,1301
3126:35,605,1309,153,1233,117,17,1733,169,59,1301
